"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","INDPROD","TOT","IDX2015","Q","1978-Q2",61.68192,
"PRT","INDPROD","TOT","IDX2015","Q","1978-Q3",61.823,
"PRT","INDPROD","TOT","IDX2015","Q","1978-Q4",63.60225,
"PRT","INDPROD","TOT","IDX2015","Q","1979-Q1",63.72059,
"PRT","INDPROD","TOT","IDX2015","Q","1979-Q2",66.10661,
"PRT","INDPROD","TOT","IDX2015","Q","1979-Q3",67.06999,
"PRT","INDPROD","TOT","IDX2015","Q","1979-Q4",69.46545,
"PRT","INDPROD","TOT","IDX2015","Q","1980-Q1",70.82729,
"PRT","INDPROD","TOT","IDX2015","Q","1980-Q2",69.86939,
"PRT","INDPROD","TOT","IDX2015","Q","1980-Q3",68.365,
"PRT","INDPROD","TOT","IDX2015","Q","1980-Q4",70.93685,
"PRT","INDPROD","TOT","IDX2015","Q","1981-Q1",71.19102,
"PRT","INDPROD","TOT","IDX2015","Q","1981-Q2",71.41266,
"PRT","INDPROD","TOT","IDX2015","Q","1981-Q3",71.15098,
"PRT","INDPROD","TOT","IDX2015","Q","1981-Q4",72.38779,
"PRT","INDPROD","TOT","IDX2015","Q","1982-Q1",76.93876,
"PRT","INDPROD","TOT","IDX2015","Q","1982-Q2",75.75034,
"PRT","INDPROD","TOT","IDX2015","Q","1982-Q3",77.04848,
"PRT","INDPROD","TOT","IDX2015","Q","1982-Q4",78.83848,
"PRT","INDPROD","TOT","IDX2015","Q","1983-Q1",80.47829,
"PRT","INDPROD","TOT","IDX2015","Q","1983-Q2",80.09749,
"PRT","INDPROD","TOT","IDX2015","Q","1983-Q3",78.9924,
"PRT","INDPROD","TOT","IDX2015","Q","1983-Q4",79.75778,
"PRT","INDPROD","TOT","IDX2015","Q","1984-Q1",80.64372,
"PRT","INDPROD","TOT","IDX2015","Q","1984-Q2",80.35757,
"PRT","INDPROD","TOT","IDX2015","Q","1984-Q3",84.09118,
"PRT","INDPROD","TOT","IDX2015","Q","1984-Q4",82.74806,
"PRT","INDPROD","TOT","IDX2015","Q","1985-Q1",82.2787,
"PRT","INDPROD","TOT","IDX2015","Q","1985-Q2",82.53999,
"PRT","INDPROD","TOT","IDX2015","Q","1985-Q3",81.25684,
"PRT","INDPROD","TOT","IDX2015","Q","1985-Q4",83.72306,
"PRT","INDPROD","TOT","IDX2015","Q","1986-Q1",84.98768,
"PRT","INDPROD","TOT","IDX2015","Q","1986-Q2",87.56203,
"PRT","INDPROD","TOT","IDX2015","Q","1986-Q3",90.33305,
"PRT","INDPROD","TOT","IDX2015","Q","1986-Q4",91.14867,
"PRT","INDPROD","TOT","IDX2015","Q","1987-Q1",90.01305,
"PRT","INDPROD","TOT","IDX2015","Q","1987-Q2",92.67129,
"PRT","INDPROD","TOT","IDX2015","Q","1987-Q3",92.88925,
"PRT","INDPROD","TOT","IDX2015","Q","1987-Q4",93.62646,
"PRT","INDPROD","TOT","IDX2015","Q","1988-Q1",94.64321,
"PRT","INDPROD","TOT","IDX2015","Q","1988-Q2",95.84275,
"PRT","INDPROD","TOT","IDX2015","Q","1988-Q3",95.52584,
"PRT","INDPROD","TOT","IDX2015","Q","1988-Q4",97.47222,
"PRT","INDPROD","TOT","IDX2015","Q","1989-Q1",98.8952,
"PRT","INDPROD","TOT","IDX2015","Q","1989-Q2",101.8962,
"PRT","INDPROD","TOT","IDX2015","Q","1989-Q3",103.304,
"PRT","INDPROD","TOT","IDX2015","Q","1989-Q4",105.3795,
"PRT","INDPROD","TOT","IDX2015","Q","1990-Q1",107.073,
"PRT","INDPROD","TOT","IDX2015","Q","1990-Q2",111.018,
"PRT","INDPROD","TOT","IDX2015","Q","1990-Q3",114.3288,
"PRT","INDPROD","TOT","IDX2015","Q","1990-Q4",114.3193,
"PRT","INDPROD","TOT","IDX2015","Q","1991-Q1",112.6395,
"PRT","INDPROD","TOT","IDX2015","Q","1991-Q2",110.562,
"PRT","INDPROD","TOT","IDX2015","Q","1991-Q3",112.2687,
"PRT","INDPROD","TOT","IDX2015","Q","1991-Q4",110.9726,
"PRT","INDPROD","TOT","IDX2015","Q","1992-Q1",112.0557,
"PRT","INDPROD","TOT","IDX2015","Q","1992-Q2",111.4673,
"PRT","INDPROD","TOT","IDX2015","Q","1992-Q3",105.1602,
"PRT","INDPROD","TOT","IDX2015","Q","1992-Q4",106.208,
"PRT","INDPROD","TOT","IDX2015","Q","1993-Q1",105.421,
"PRT","INDPROD","TOT","IDX2015","Q","1993-Q2",103.3854,
"PRT","INDPROD","TOT","IDX2015","Q","1993-Q3",103.1245,
"PRT","INDPROD","TOT","IDX2015","Q","1993-Q4",102.7429,
"PRT","INDPROD","TOT","IDX2015","Q","1994-Q1",103.1324,
"PRT","INDPROD","TOT","IDX2015","Q","1994-Q2",103.1467,
"PRT","INDPROD","TOT","IDX2015","Q","1994-Q3",104.1947,
"PRT","INDPROD","TOT","IDX2015","Q","1994-Q4",103.651,
"PRT","INDPROD","TOT","IDX2015","Q","1995-Q1",104.0513,
"PRT","INDPROD","TOT","IDX2015","Q","1995-Q2",106.6744,
"PRT","INDPROD","TOT","IDX2015","Q","1995-Q3",109.2988,
"PRT","INDPROD","TOT","IDX2015","Q","1995-Q4",113.7693,
"PRT","INDPROD","TOT","IDX2015","Q","1996-Q1",112.7181,
"PRT","INDPROD","TOT","IDX2015","Q","1996-Q2",115.3661,
"PRT","INDPROD","TOT","IDX2015","Q","1996-Q3",115.4199,
"PRT","INDPROD","TOT","IDX2015","Q","1996-Q4",112.8021,
"PRT","INDPROD","TOT","IDX2015","Q","1997-Q1",115.5896,
"PRT","INDPROD","TOT","IDX2015","Q","1997-Q2",116.9616,
"PRT","INDPROD","TOT","IDX2015","Q","1997-Q3",116.2132,
"PRT","INDPROD","TOT","IDX2015","Q","1997-Q4",119.0763,
"PRT","INDPROD","TOT","IDX2015","Q","1998-Q1",122.3033,
"PRT","INDPROD","TOT","IDX2015","Q","1998-Q2",124.2396,
"PRT","INDPROD","TOT","IDX2015","Q","1998-Q3",123.6614,
"PRT","INDPROD","TOT","IDX2015","Q","1998-Q4",123.9587,
"PRT","INDPROD","TOT","IDX2015","Q","1999-Q1",126.2522,
"PRT","INDPROD","TOT","IDX2015","Q","1999-Q2",127.6824,
"PRT","INDPROD","TOT","IDX2015","Q","1999-Q3",126.8361,
"PRT","INDPROD","TOT","IDX2015","Q","1999-Q4",128.7372,
"PRT","INDPROD","TOT","IDX2015","Q","2000-Q1",125.8497,
"PRT","INDPROD","TOT","IDX2015","Q","2000-Q2",125.3377,
"PRT","INDPROD","TOT","IDX2015","Q","2000-Q3",129.8598,
"PRT","INDPROD","TOT","IDX2015","Q","2000-Q4",130.841,
"PRT","INDPROD","TOT","IDX2015","Q","2001-Q1",131.2676,
"PRT","INDPROD","TOT","IDX2015","Q","2001-Q2",131.7795,
"PRT","INDPROD","TOT","IDX2015","Q","2001-Q3",130.969,
"PRT","INDPROD","TOT","IDX2015","Q","2001-Q4",133.614,
"PRT","INDPROD","TOT","IDX2015","Q","2002-Q1",130.3717,
"PRT","INDPROD","TOT","IDX2015","Q","2002-Q2",133.23,
"PRT","INDPROD","TOT","IDX2015","Q","2002-Q3",131.0543,
"PRT","INDPROD","TOT","IDX2015","Q","2002-Q4",130.5424,
"PRT","INDPROD","TOT","IDX2015","Q","2003-Q1",130.457,
"PRT","INDPROD","TOT","IDX2015","Q","2003-Q2",130.457,
"PRT","INDPROD","TOT","IDX2015","Q","2003-Q3",131.9075,
"PRT","INDPROD","TOT","IDX2015","Q","2003-Q4",132.1208,
"PRT","INDPROD","TOT","IDX2015","Q","2004-Q1",129.843,
"PRT","INDPROD","TOT","IDX2015","Q","2004-Q2",130.7516,
"PRT","INDPROD","TOT","IDX2015","Q","2004-Q3",125.6306,
"PRT","INDPROD","TOT","IDX2015","Q","2004-Q4",126.663,
"PRT","INDPROD","TOT","IDX2015","Q","2005-Q1",126.3955,
"PRT","INDPROD","TOT","IDX2015","Q","2005-Q2",125.0907,
"PRT","INDPROD","TOT","IDX2015","Q","2005-Q3",120.781,
"PRT","INDPROD","TOT","IDX2015","Q","2005-Q4",123.2343,
"PRT","INDPROD","TOT","IDX2015","Q","2006-Q1",120.8081,
"PRT","INDPROD","TOT","IDX2015","Q","2006-Q2",121.7022,
"PRT","INDPROD","TOT","IDX2015","Q","2006-Q3",124.9359,
"PRT","INDPROD","TOT","IDX2015","Q","2006-Q4",126.6727,
"PRT","INDPROD","TOT","IDX2015","Q","2007-Q1",124.071,
"PRT","INDPROD","TOT","IDX2015","Q","2007-Q2",121.7224,
"PRT","INDPROD","TOT","IDX2015","Q","2007-Q3",117.6058,
"PRT","INDPROD","TOT","IDX2015","Q","2007-Q4",121.4226,
"PRT","INDPROD","TOT","IDX2015","Q","2008-Q1",120.3037,
"PRT","INDPROD","TOT","IDX2015","Q","2008-Q2",117.0937,
"PRT","INDPROD","TOT","IDX2015","Q","2008-Q3",112.8561,
"PRT","INDPROD","TOT","IDX2015","Q","2008-Q4",108.1953,
"PRT","INDPROD","TOT","IDX2015","Q","2009-Q1",100.9355,
"PRT","INDPROD","TOT","IDX2015","Q","2009-Q2",101.0294,
"PRT","INDPROD","TOT","IDX2015","Q","2009-Q3",103.9871,
"PRT","INDPROD","TOT","IDX2015","Q","2009-Q4",104.7649,
"PRT","INDPROD","TOT","IDX2015","Q","2010-Q1",103.7335,
"PRT","INDPROD","TOT","IDX2015","Q","2010-Q2",103.5492,
"PRT","INDPROD","TOT","IDX2015","Q","2010-Q3",103.1255,
"PRT","INDPROD","TOT","IDX2015","Q","2010-Q4",104.1686,
"PRT","INDPROD","TOT","IDX2015","Q","2011-Q1",105.0619,
"PRT","INDPROD","TOT","IDX2015","Q","2011-Q2",103.1785,
"PRT","INDPROD","TOT","IDX2015","Q","2011-Q3",101.9012,
"PRT","INDPROD","TOT","IDX2015","Q","2011-Q4",98.6152,
"PRT","INDPROD","TOT","IDX2015","Q","2012-Q1",97.26357,
"PRT","INDPROD","TOT","IDX2015","Q","2012-Q2",95.23431,
"PRT","INDPROD","TOT","IDX2015","Q","2012-Q3",97.96821,
"PRT","INDPROD","TOT","IDX2015","Q","2012-Q4",94.51502,
"PRT","INDPROD","TOT","IDX2015","Q","2013-Q1",96.54202,
"PRT","INDPROD","TOT","IDX2015","Q","2013-Q2",96.24026,
"PRT","INDPROD","TOT","IDX2015","Q","2013-Q3",95.65302,
"PRT","INDPROD","TOT","IDX2015","Q","2013-Q4",98.26221,
"PRT","INDPROD","TOT","IDX2015","Q","2014-Q1",98.83305,
"PRT","INDPROD","TOT","IDX2015","Q","2014-Q2",97.65205,
"PRT","INDPROD","TOT","IDX2015","Q","2014-Q3",97.43852,
"PRT","INDPROD","TOT","IDX2015","Q","2014-Q4",97.98999,
"PRT","INDPROD","TOT","IDX2015","Q","2015-Q1",97.27919,
"PRT","INDPROD","TOT","IDX2015","Q","2015-Q2",100.1792,
"PRT","INDPROD","TOT","IDX2015","Q","2015-Q3",101.0858,
"PRT","INDPROD","TOT","IDX2015","Q","2015-Q4",101.4492,
"PRT","INDPROD","TOT","IDX2015","Q","2016-Q1",101.1425,
"PRT","INDPROD","TOT","IDX2015","Q","2016-Q2",102.2858,
"PRT","INDPROD","TOT","IDX2015","Q","2016-Q3",102.7958,
"PRT","INDPROD","TOT","IDX2015","Q","2016-Q4",103.0391,
"PRT","INDPROD","TOT","IDX2015","Q","2017-Q1",104.9558,
"PRT","INDPROD","TOT","IDX2015","Q","2017-Q2",105.1025,
"PRT","INDPROD","TOT","IDX2015","Q","2017-Q3",109.7491,
"PRT","INDPROD","TOT","IDX2015","Q","2017-Q4",105.5825,
"PRT","INDPROD","TOT","IDX2015","Q","2018-Q1",107.4624,
"PRT","INDPROD","TOT","IDX2015","Q","2018-Q2",106.1225,
"PRT","INDPROD","TOT","IDX2015","Q","2018-Q3",107.9358,
"PRT","INDPROD","TOT","IDX2015","Q","2018-Q4",104.2225,
"PRT","INDPROD","TOT","IDX2015","Q","2019-Q1",103.5225,
"PRT","INDPROD","TOT","IDX2015","Q","2019-Q2",104.3125,
"PRT","INDPROD","TOT","IDX2015","Q","2019-Q3",103.5958,
"PRT","INDPROD","TOT","IDX2015","Q","2019-Q4",104.6125,
"PRT","INDPROD","TOT","IDX2015","Q","2020-Q1",102.5358,
"PRT","INDPROD","TOT","IDX2015","Q","2020-Q2",79.04267,
"PRT","INDPROD","TOT","IDX2015","Q","2020-Q3",102.9391,
"PRT","INDPROD","TOT","IDX2015","Q","2020-Q4",102.4325,
"PRT","INDPROD","TOT","IDX2015","Q","2021-Q1",101.4492,
"PRT","INDPROD","TOT","IDX2015","Q","2021-Q2",98.24252,
"PRT","INDPROD","TOT","IDX2015","Q","2021-Q3",97.98585,
"PRT","INDPROD","TOT","IDX2015","Q","2021-Q4",100.8092,
"PRT","INDPROD","TOT","IDX2015","Q","2022-Q1",99.36917,
"PRT","INDPROD","TOT","IDX2015","Q","2022-Q2",100.1225,
"PRT","INDPROD","TOT","IDX2015","Q","2022-Q3",99.6925,
"SVK","INDPROD","TOT","IDX2015","Q","1989-Q1",46.72695,
"SVK","INDPROD","TOT","IDX2015","Q","1989-Q2",48.77945,
"SVK","INDPROD","TOT","IDX2015","Q","1989-Q3",40.05098,
"SVK","INDPROD","TOT","IDX2015","Q","1989-Q4",54.82822,
"SVK","INDPROD","TOT","IDX2015","Q","1990-Q1",44.46154,
"SVK","INDPROD","TOT","IDX2015","Q","1990-Q2",47.37636,
"SVK","INDPROD","TOT","IDX2015","Q","1990-Q3",47.80973,
"SVK","INDPROD","TOT","IDX2015","Q","1990-Q4",43.00469,
"SVK","INDPROD","TOT","IDX2015","Q","1991-Q1",44.40897,
"SVK","INDPROD","TOT","IDX2015","Q","1991-Q2",35.83697,
"SVK","INDPROD","TOT","IDX2015","Q","1991-Q3",33.70009,
"SVK","INDPROD","TOT","IDX2015","Q","1991-Q4",33.42401,
"SVK","INDPROD","TOT","IDX2015","Q","1992-Q1",33.69143,
"SVK","INDPROD","TOT","IDX2015","Q","1992-Q2",32.49976,
"SVK","INDPROD","TOT","IDX2015","Q","1992-Q3",33.4236,
"SVK","INDPROD","TOT","IDX2015","Q","1992-Q4",32.99102,
"SVK","INDPROD","TOT","IDX2015","Q","1993-Q1",33.01309,
"SVK","INDPROD","TOT","IDX2015","Q","1993-Q2",31.62589,
"SVK","INDPROD","TOT","IDX2015","Q","1993-Q3",31.46865,
"SVK","INDPROD","TOT","IDX2015","Q","1993-Q4",31.99035,
"SVK","INDPROD","TOT","IDX2015","Q","1994-Q1",32.65657,
"SVK","INDPROD","TOT","IDX2015","Q","1994-Q2",33.49772,
"SVK","INDPROD","TOT","IDX2015","Q","1994-Q3",33.9785,
"SVK","INDPROD","TOT","IDX2015","Q","1994-Q4",34.3915,
"SVK","INDPROD","TOT","IDX2015","Q","1995-Q1",34.38723,
"SVK","INDPROD","TOT","IDX2015","Q","1995-Q2",36.69341,
"SVK","INDPROD","TOT","IDX2015","Q","1995-Q3",37.19778,
"SVK","INDPROD","TOT","IDX2015","Q","1995-Q4",37.34108,
"SVK","INDPROD","TOT","IDX2015","Q","1996-Q1",36.51097,
"SVK","INDPROD","TOT","IDX2015","Q","1996-Q2",36.62821,
"SVK","INDPROD","TOT","IDX2015","Q","1996-Q3",37.75968,
"SVK","INDPROD","TOT","IDX2015","Q","1996-Q4",37.84682,
"SVK","INDPROD","TOT","IDX2015","Q","1997-Q1",37.15419,
"SVK","INDPROD","TOT","IDX2015","Q","1997-Q2",37.68611,
"SVK","INDPROD","TOT","IDX2015","Q","1997-Q3",37.33037,
"SVK","INDPROD","TOT","IDX2015","Q","1997-Q4",38.93525,
"SVK","INDPROD","TOT","IDX2015","Q","1998-Q1",40.92147,
"SVK","INDPROD","TOT","IDX2015","Q","1998-Q2",40.30428,
"SVK","INDPROD","TOT","IDX2015","Q","1998-Q3",39.64699,
"SVK","INDPROD","TOT","IDX2015","Q","1998-Q4",38.46789,
"SVK","INDPROD","TOT","IDX2015","Q","1999-Q1",38.43613,
"SVK","INDPROD","TOT","IDX2015","Q","1999-Q2",39.07849,
"SVK","INDPROD","TOT","IDX2015","Q","1999-Q3",38.97766,
"SVK","INDPROD","TOT","IDX2015","Q","1999-Q4",39.36752,
"SVK","INDPROD","TOT","IDX2015","Q","2000-Q1",40.46667,
"SVK","INDPROD","TOT","IDX2015","Q","2000-Q2",39.7,
"SVK","INDPROD","TOT","IDX2015","Q","2000-Q3",40.46667,
"SVK","INDPROD","TOT","IDX2015","Q","2000-Q4",41.73333,
"SVK","INDPROD","TOT","IDX2015","Q","2001-Q1",41.8,
"SVK","INDPROD","TOT","IDX2015","Q","2001-Q2",42.2,
"SVK","INDPROD","TOT","IDX2015","Q","2001-Q3",42.26667,
"SVK","INDPROD","TOT","IDX2015","Q","2001-Q4",41.6,
"SVK","INDPROD","TOT","IDX2015","Q","2002-Q1",42.33333,
"SVK","INDPROD","TOT","IDX2015","Q","2002-Q2",44.53333,
"SVK","INDPROD","TOT","IDX2015","Q","2002-Q3",45.73333,
"SVK","INDPROD","TOT","IDX2015","Q","2002-Q4",47.1,
"SVK","INDPROD","TOT","IDX2015","Q","2003-Q1",49.76667,
"SVK","INDPROD","TOT","IDX2015","Q","2003-Q2",51.03333,
"SVK","INDPROD","TOT","IDX2015","Q","2003-Q3",52.43333,
"SVK","INDPROD","TOT","IDX2015","Q","2003-Q4",54.3,
"SVK","INDPROD","TOT","IDX2015","Q","2004-Q1",53.06667,
"SVK","INDPROD","TOT","IDX2015","Q","2004-Q2",53.33333,
"SVK","INDPROD","TOT","IDX2015","Q","2004-Q3",53.26667,
"SVK","INDPROD","TOT","IDX2015","Q","2004-Q4",55.36666,
"SVK","INDPROD","TOT","IDX2015","Q","2005-Q1",51.8,
"SVK","INDPROD","TOT","IDX2015","Q","2005-Q2",52.86666,
"SVK","INDPROD","TOT","IDX2015","Q","2005-Q3",53.3,
"SVK","INDPROD","TOT","IDX2015","Q","2005-Q4",55.76667,
"SVK","INDPROD","TOT","IDX2015","Q","2006-Q1",57.8,
"SVK","INDPROD","TOT","IDX2015","Q","2006-Q2",60.3,
"SVK","INDPROD","TOT","IDX2015","Q","2006-Q3",63.93333,
"SVK","INDPROD","TOT","IDX2015","Q","2006-Q4",65.03333,
"SVK","INDPROD","TOT","IDX2015","Q","2007-Q1",69,
"SVK","INDPROD","TOT","IDX2015","Q","2007-Q2",70.93333,
"SVK","INDPROD","TOT","IDX2015","Q","2007-Q3",72.23333,
"SVK","INDPROD","TOT","IDX2015","Q","2007-Q4",75.8,
"SVK","INDPROD","TOT","IDX2015","Q","2008-Q1",90.16666,
"SVK","INDPROD","TOT","IDX2015","Q","2008-Q2",87.23333,
"SVK","INDPROD","TOT","IDX2015","Q","2008-Q3",83.23333,
"SVK","INDPROD","TOT","IDX2015","Q","2008-Q4",76.73333,
"SVK","INDPROD","TOT","IDX2015","Q","2009-Q1",71.26667,
"SVK","INDPROD","TOT","IDX2015","Q","2009-Q2",70.23333,
"SVK","INDPROD","TOT","IDX2015","Q","2009-Q3",74.76667,
"SVK","INDPROD","TOT","IDX2015","Q","2009-Q4",77.53333,
"SVK","INDPROD","TOT","IDX2015","Q","2010-Q1",79.73333,
"SVK","INDPROD","TOT","IDX2015","Q","2010-Q2",81.9,
"SVK","INDPROD","TOT","IDX2015","Q","2010-Q3",83.03333,
"SVK","INDPROD","TOT","IDX2015","Q","2010-Q4",84.3,
"SVK","INDPROD","TOT","IDX2015","Q","2011-Q1",86.7,
"SVK","INDPROD","TOT","IDX2015","Q","2011-Q2",86.83334,
"SVK","INDPROD","TOT","IDX2015","Q","2011-Q3",86.23333,
"SVK","INDPROD","TOT","IDX2015","Q","2011-Q4",88.5,
"SVK","INDPROD","TOT","IDX2015","Q","2012-Q1",90.1,
"SVK","INDPROD","TOT","IDX2015","Q","2012-Q2",90.23333,
"SVK","INDPROD","TOT","IDX2015","Q","2012-Q3",90.06667,
"SVK","INDPROD","TOT","IDX2015","Q","2012-Q4",87.83334,
"SVK","INDPROD","TOT","IDX2015","Q","2013-Q1",88.93333,
"SVK","INDPROD","TOT","IDX2015","Q","2013-Q2",90.03333,
"SVK","INDPROD","TOT","IDX2015","Q","2013-Q3",91.53333,
"SVK","INDPROD","TOT","IDX2015","Q","2013-Q4",93.06667,
"SVK","INDPROD","TOT","IDX2015","Q","2014-Q1",92.5,
"SVK","INDPROD","TOT","IDX2015","Q","2014-Q2",94.46667,
"SVK","INDPROD","TOT","IDX2015","Q","2014-Q3",93.76667,
"SVK","INDPROD","TOT","IDX2015","Q","2014-Q4",94.96667,
"SVK","INDPROD","TOT","IDX2015","Q","2015-Q1",97.5,
"SVK","INDPROD","TOT","IDX2015","Q","2015-Q2",99.26667,
"SVK","INDPROD","TOT","IDX2015","Q","2015-Q3",100.6,
"SVK","INDPROD","TOT","IDX2015","Q","2015-Q4",102.2667,
"SVK","INDPROD","TOT","IDX2015","Q","2016-Q1",103.3333,
"SVK","INDPROD","TOT","IDX2015","Q","2016-Q2",104.0333,
"SVK","INDPROD","TOT","IDX2015","Q","2016-Q3",104.7,
"SVK","INDPROD","TOT","IDX2015","Q","2016-Q4",106.2667,
"SVK","INDPROD","TOT","IDX2015","Q","2017-Q1",107.3667,
"SVK","INDPROD","TOT","IDX2015","Q","2017-Q2",106.5,
"SVK","INDPROD","TOT","IDX2015","Q","2017-Q3",108.9333,
"SVK","INDPROD","TOT","IDX2015","Q","2017-Q4",111,
"SVK","INDPROD","TOT","IDX2015","Q","2018-Q1",109.1667,
"SVK","INDPROD","TOT","IDX2015","Q","2018-Q2",111.8333,
"SVK","INDPROD","TOT","IDX2015","Q","2018-Q3",114.0667,
"SVK","INDPROD","TOT","IDX2015","Q","2018-Q4",116.0667,
"SVK","INDPROD","TOT","IDX2015","Q","2019-Q1",115.9333,
"SVK","INDPROD","TOT","IDX2015","Q","2019-Q2",115.6667,
"SVK","INDPROD","TOT","IDX2015","Q","2019-Q3",110.7333,
"SVK","INDPROD","TOT","IDX2015","Q","2019-Q4",111.2667,
"SVK","INDPROD","TOT","IDX2015","Q","2020-Q1",107.5667,
"SVK","INDPROD","TOT","IDX2015","Q","2020-Q2",82.96667,
"SVK","INDPROD","TOT","IDX2015","Q","2020-Q3",108.5,
"SVK","INDPROD","TOT","IDX2015","Q","2020-Q4",112.5333,
"SVK","INDPROD","TOT","IDX2015","Q","2021-Q1",114.9333,
"SVK","INDPROD","TOT","IDX2015","Q","2021-Q2",112.4333,
"SVK","INDPROD","TOT","IDX2015","Q","2021-Q3",110.0333,
"SVK","INDPROD","TOT","IDX2015","Q","2021-Q4",116.6,
"SVK","INDPROD","TOT","IDX2015","Q","2022-Q1",112.3,
"SVK","INDPROD","TOT","IDX2015","Q","2022-Q2",107.2333,
"SVK","INDPROD","TOT","IDX2015","Q","2022-Q3",106.9667,
"ESP","INDPROD","TOT","IDX2015","Q","1965-Q1",30.48057,
"ESP","INDPROD","TOT","IDX2015","Q","1965-Q2",31.23572,
"ESP","INDPROD","TOT","IDX2015","Q","1965-Q3",33.12189,
"ESP","INDPROD","TOT","IDX2015","Q","1965-Q4",33.74836,
"ESP","INDPROD","TOT","IDX2015","Q","1966-Q1",35.38026,
"ESP","INDPROD","TOT","IDX2015","Q","1966-Q2",36.07723,
"ESP","INDPROD","TOT","IDX2015","Q","1966-Q3",37.28487,
"ESP","INDPROD","TOT","IDX2015","Q","1966-Q4",38.58508,
"ESP","INDPROD","TOT","IDX2015","Q","1967-Q1",36.85028,
"ESP","INDPROD","TOT","IDX2015","Q","1967-Q2",38.32411,
"ESP","INDPROD","TOT","IDX2015","Q","1967-Q3",38.33322,
"ESP","INDPROD","TOT","IDX2015","Q","1967-Q4",38.34358,
"ESP","INDPROD","TOT","IDX2015","Q","1968-Q1",39.28718,
"ESP","INDPROD","TOT","IDX2015","Q","1968-Q2",39.96813,
"ESP","INDPROD","TOT","IDX2015","Q","1968-Q3",41.18892,
"ESP","INDPROD","TOT","IDX2015","Q","1968-Q4",43.77219,
"ESP","INDPROD","TOT","IDX2015","Q","1969-Q1",45.45496,
"ESP","INDPROD","TOT","IDX2015","Q","1969-Q2",47.22561,
"ESP","INDPROD","TOT","IDX2015","Q","1969-Q3",48.30913,
"ESP","INDPROD","TOT","IDX2015","Q","1969-Q4",49.2216,
"ESP","INDPROD","TOT","IDX2015","Q","1970-Q1",49.15166,
"ESP","INDPROD","TOT","IDX2015","Q","1970-Q2",51.13243,
"ESP","INDPROD","TOT","IDX2015","Q","1970-Q3",51.49936,
"ESP","INDPROD","TOT","IDX2015","Q","1970-Q4",52.19618,
"ESP","INDPROD","TOT","IDX2015","Q","1971-Q1",51.89739,
"ESP","INDPROD","TOT","IDX2015","Q","1971-Q2",53.48582,
"ESP","INDPROD","TOT","IDX2015","Q","1971-Q3",55.82139,
"ESP","INDPROD","TOT","IDX2015","Q","1971-Q4",56.27475,
"ESP","INDPROD","TOT","IDX2015","Q","1972-Q1",59.88896,
"ESP","INDPROD","TOT","IDX2015","Q","1972-Q2",62.30591,
"ESP","INDPROD","TOT","IDX2015","Q","1972-Q3",64.1628,
"ESP","INDPROD","TOT","IDX2015","Q","1972-Q4",66.2386,
"ESP","INDPROD","TOT","IDX2015","Q","1973-Q1",68.06789,
"ESP","INDPROD","TOT","IDX2015","Q","1973-Q2",69.37826,
"ESP","INDPROD","TOT","IDX2015","Q","1973-Q3",70.62967,
"ESP","INDPROD","TOT","IDX2015","Q","1973-Q4",72.11763,
"ESP","INDPROD","TOT","IDX2015","Q","1974-Q1",76.42721,
"ESP","INDPROD","TOT","IDX2015","Q","1974-Q2",74.87477,
"ESP","INDPROD","TOT","IDX2015","Q","1974-Q3",77.73362,
"ESP","INDPROD","TOT","IDX2015","Q","1974-Q4",72.49991,
"ESP","INDPROD","TOT","IDX2015","Q","1975-Q1",73.54286,
"ESP","INDPROD","TOT","IDX2015","Q","1975-Q2",70.91129,
"ESP","INDPROD","TOT","IDX2015","Q","1975-Q3",73.63156,
"ESP","INDPROD","TOT","IDX2015","Q","1975-Q4",72.66059,
"ESP","INDPROD","TOT","IDX2015","Q","1976-Q1",72.11757,
"ESP","INDPROD","TOT","IDX2015","Q","1976-Q2",76.1188,
"ESP","INDPROD","TOT","IDX2015","Q","1976-Q3",77.51295,
"ESP","INDPROD","TOT","IDX2015","Q","1976-Q4",77.35818,
"ESP","INDPROD","TOT","IDX2015","Q","1977-Q1",80.13045,
"ESP","INDPROD","TOT","IDX2015","Q","1977-Q2",79.64335,
"ESP","INDPROD","TOT","IDX2015","Q","1977-Q3",80.01962,
"ESP","INDPROD","TOT","IDX2015","Q","1977-Q4",79.84781,
"ESP","INDPROD","TOT","IDX2015","Q","1978-Q1",81.81185,
"ESP","INDPROD","TOT","IDX2015","Q","1978-Q2",80.56211,
"ESP","INDPROD","TOT","IDX2015","Q","1978-Q3",82.10696,
"ESP","INDPROD","TOT","IDX2015","Q","1978-Q4",83.51016,
"ESP","INDPROD","TOT","IDX2015","Q","1979-Q1",81.20424,
"ESP","INDPROD","TOT","IDX2015","Q","1979-Q2",82.94109,
"ESP","INDPROD","TOT","IDX2015","Q","1979-Q3",83.89385,
"ESP","INDPROD","TOT","IDX2015","Q","1979-Q4",81.82573,
"ESP","INDPROD","TOT","IDX2015","Q","1980-Q1",84.00983,
"ESP","INDPROD","TOT","IDX2015","Q","1980-Q2",82.6968,
"ESP","INDPROD","TOT","IDX2015","Q","1980-Q3",82.15131,
"ESP","INDPROD","TOT","IDX2015","Q","1980-Q4",82.60128,
"ESP","INDPROD","TOT","IDX2015","Q","1981-Q1",82.17268,
